X,Y,Z
1.03515625,-0.00390625,-0.25390625
1.03515625,-0.00390625,-0.25390625
1.03515625,-0.00390625,-0.25390625
1.03515625,-0.00390625,-0.25390625
1.03515625,-0.00390625,-0.25390625
1.03515625,-0.00390625,-0.25390625
1.03515625,-0.00390625,-0.25390625
1.03515625,-0.00390625,-0.25390625
1.03515625,-0.00390625,-0.25390625
1.01953125,0.0078125,-0.25390625
1.01953125,0.0078125,-0.25390625
1.01953125,0.0078125,-0.25390625
1.01953125,0.0078125,-0.25390625
1.01953125,0.0078125,-0.25390625
1.01953125,0.0078125,-0.25390625
1.01953125,0.0078125,-0.25390625
1.01953125,0.0078125,-0.25390625
1.01953125,0.0078125,-0.25390625
1.01953125,0.0078125,-0.25390625
1.01953125,0.0078125,-0.25390625
1.01953125,0.0078125,-0.25390625
1.01953125,0.0078125,-0.25390625
1.01953125,0.0078125,-0.25390625
1.01953125,0.0078125,-0.25390625
1.01953125,0.0078125,-0.25390625
1.01953125,0.0078125,-0.25390625
1.02734375,0.00390625,-0.25390625
1.02734375,0.00390625,-0.25390625
1.02734375,0.00390625,-0.25390625
1.03125,0.0,-0.2421875
1.03125,0.0,-0.2421875
1.03125,0.0,-0.2421875
1.03125,0.0,-0.2421875
1.03125,0.0,-0.2421875
1.03125,0.0,-0.2421875
1.03125,0.0,-0.2421875
1.03125,0.0,-0.2421875
1.03125,0.0,-0.2421875
1.03125,0.0,-0.2421875
1.03125,0.0,-0.2421875
1.03125,0.0,-0.2421875
1.03125,0.0,-0.2421875
1.03125,0.0,-0.2421875
1.03125,0.0,-0.2421875
1.03125,0.0,-0.2421875
1.03125,0.0,-0.2421875
1.03125,0.0,-0.2421875
1.0234375,-0.00390625,-0.234375
1.0234375,-0.00390625,-0.234375
1.0234375,-0.00390625,-0.234375
1.0234375,-0.00390625,-0.234375
1.0234375,-0.00390625,-0.234375
1.0234375,-0.00390625,-0.234375
1.0234375,-0.00390625,-0.234375
1.0234375,-0.00390625,-0.234375
1.0234375,-0.00390625,-0.234375
1.0234375,-0.00390625,-0.234375
1.0234375,-0.00390625,-0.234375
1.03125,0.0,-0.25
1.03125,0.0,-0.25
1.03125,0.0,-0.25
1.03125,0.0,-0.25
1.03125,0.0,-0.25
1.03125,0.0,-0.25
1.03125,0.0,-0.25
1.03125,0.0,-0.25
1.03125,0.0,-0.25
1.0234375,0.01171875,-0.26953125
1.0234375,0.01171875,-0.26953125
1.0234375,0.01171875,-0.26953125
1.0234375,0.01171875,-0.26953125
1.0234375,0.01171875,-0.26953125
1.0234375,0.01171875,-0.26953125
1.0234375,0.01171875,-0.26953125
1.0234375,0.01171875,-0.26953125
1.0234375,0.01171875,-0.26953125
1.0234375,0.01171875,-0.26953125
1.0234375,0.01171875,-0.26953125
1.0234375,0.01171875,-0.26953125
1.0234375,0.01171875,-0.26953125
1.0234375,0.01171875,-0.26953125
1.0234375,0.01171875,-0.26953125
1.0234375,0.01171875,-0.26953125
1.0234375,0.01171875,-0.26953125
1.0234375,0.01171875,-0.26953125
1.03515625,0.0,-0.234375
1.03515625,0.0,-0.234375
1.03515625,0.0,-0.234375
1.03515625,0.0,-0.234375
1.03515625,0.0,-0.234375
1.0390625,0.0,-0.21875
1.0390625,0.0,-0.21875
1.0390625,0.0,-0.21875
1.0390625,0.0,-0.21875
1.0390625,0.0,-0.21875
1.0390625,0.0,-0.21875
1.0390625,0.0,-0.21875
1.0390625,0.0,-0.21875
1.0390625,0.0,-0.21875
1.0390625,0.0,-0.21875
1.0390625,0.0,-0.21875
1.0390625,0.0,-0.21875
1.0390625,0.0,-0.21875
1.0390625,0.0,-0.21875
1.0390625,0.0,-0.21875
1.0390625,0.0,-0.21875
1.0390625,0.0078125,-0.22265625
1.0390625,0.0078125,-0.22265625
1.0390625,0.0078125,-0.22265625
1.0390625,0.0078125,-0.22265625
1.0390625,0.0078125,-0.22265625
1.0390625,0.0078125,-0.22265625
1.0390625,0.0078125,-0.22265625
1.0390625,0.0078125,-0.22265625
1.0390625,0.0078125,-0.22265625
1.0390625,0.0078125,-0.22265625
1.0390625,0.0078125,-0.22265625
1.0390625,0.0078125,-0.22265625
1.0390625,0.0078125,-0.22265625
1.0390625,0.0078125,-0.22265625
1.0390625,0.0078125,-0.22265625
1.0390625,0.0078125,-0.22265625
1.0234375,0.0,-0.26171875
1.0234375,0.0,-0.26171875
1.0234375,0.0,-0.26171875
1.0234375,0.0,-0.26171875
1.0234375,0.0,-0.23046875
1.0234375,0.0,-0.23046875
1.0234375,0.0,-0.23046875
1.0234375,0.0,-0.23046875
1.0234375,0.0,-0.23046875
1.0234375,0.0,-0.23046875
1.0234375,0.0,-0.23046875
1.0234375,0.0,-0.23046875
1.0234375,0.0,-0.23046875
1.0234375,0.0,-0.23046875
1.0234375,0.0,-0.23046875
1.0234375,0.0,-0.23046875
1.0234375,0.0,-0.23046875
1.0234375,0.0,-0.23046875
1.0234375,0.0,-0.23046875
1.0234375,0.0,-0.23046875
1.0234375,0.0,-0.23046875
1.0234375,0.0,-0.23046875
1.03515625,0.0,-0.234375
1.03515625,0.0,-0.234375
1.03515625,0.0,-0.234375
1.03515625,0.0,-0.234375
1.03515625,0.0,-0.234375
1.03515625,0.0,-0.234375
1.03515625,0.0,-0.234375
1.03515625,0.0,-0.234375
1.03515625,0.0,-0.234375
1.03515625,0.0,-0.234375
1.015625,-0.00390625,-0.25390625
1.015625,-0.00390625,-0.25390625
1.015625,-0.00390625,-0.25390625
1.015625,-0.00390625,-0.25390625
1.015625,-0.00390625,-0.25390625
1.015625,-0.00390625,-0.25390625
1.015625,-0.00390625,-0.25390625
1.015625,-0.00390625,-0.25390625
1.015625,-0.00390625,-0.25390625
1.015625,-0.00390625,-0.25390625
1.015625,-0.00390625,-0.25390625
1.03125,-0.00390625,-0.24609375
1.03125,-0.00390625,-0.24609375
1.03125,-0.00390625,-0.24609375
1.03125,-0.00390625,-0.24609375
1.03125,-0.00390625,-0.24609375
1.03125,-0.00390625,-0.24609375
1.03125,-0.00390625,-0.24609375
1.03125,-0.00390625,-0.24609375
1.03125,-0.00390625,-0.24609375
1.03125,-0.00390625,-0.24609375
1.03125,-0.00390625,-0.24609375
1.03125,-0.00390625,-0.24609375
1.03125,-0.00390625,-0.24609375
1.03125,-0.00390625,-0.24609375
1.03125,-0.00390625,-0.24609375
1.03125,-0.00390625,-0.24609375
1.03125,-0.00390625,-0.24609375
1.0390625,0.00390625,-0.2421875
1.0390625,0.00390625,-0.2421875
1.0390625,0.00390625,-0.2421875
1.0390625,0.00390625,-0.2421875
1.03125,-0.01171875,-0.21875
1.03125,-0.01171875,-0.21875
1.03125,-0.01171875,-0.21875
1.03125,-0.01171875,-0.21875
1.03125,-0.01171875,-0.21875
1.03125,-0.01171875,-0.21875
1.03125,-0.01171875,-0.21875
1.03125,-0.01171875,-0.21875
1.03125,-0.01171875,-0.21875
1.03125,-0.01171875,-0.21875
1.03125,-0.01171875,-0.21875
1.03125,-0.01171875,-0.21875
1.03125,-0.01171875,-0.21875
1.03125,-0.01171875,-0.21875
1.03125,-0.01171875,-0.21875
1.03125,-0.01171875,-0.21875
1.03125,-0.01171875,-0.21875
1.0390625,0.0078125,-0.24609375
1.0390625,0.0078125,-0.24609375
1.0390625,0.0078125,-0.24609375
1.0390625,0.0078125,-0.24609375
1.0390625,0.0078125,-0.24609375
1.0390625,0.0078125,-0.24609375
1.0390625,0.0078125,-0.24609375
1.0390625,0.0078125,-0.24609375
1.0390625,0.0078125,-0.24609375
1.0390625,0.0078125,-0.24609375
1.0390625,0.0078125,-0.24609375
1.0390625,0.0078125,-0.24609375
1.0390625,0.0078125,-0.24609375
1.0390625,0.0078125,-0.24609375
1.0390625,0.0078125,-0.24609375
1.01953125,0.0,-0.25390625
1.01953125,0.0,-0.25390625
1.01953125,0.0,-0.25390625
1.01953125,0.0,-0.25390625
1.01953125,0.0,-0.25390625
1.02734375,0.015625,-0.234375
1.02734375,0.015625,-0.234375
1.02734375,0.015625,-0.234375
1.02734375,0.015625,-0.234375
1.02734375,0.015625,-0.234375
1.02734375,0.015625,-0.234375
1.02734375,0.015625,-0.234375
1.02734375,0.015625,-0.234375
1.02734375,0.015625,-0.234375
1.02734375,0.015625,-0.234375
1.02734375,0.015625,-0.234375
1.02734375,0.015625,-0.234375
1.02734375,0.015625,-0.234375
1.02734375,0.015625,-0.234375
1.02734375,0.015625,-0.234375
1.02734375,0.015625,-0.234375
1.02734375,0.015625,-0.234375
1.02734375,0.015625,-0.234375
1.01953125,0.00390625,-0.265625
1.01953125,0.00390625,-0.265625
1.01953125,0.00390625,-0.265625
1.01953125,0.00390625,-0.265625
1.01953125,0.00390625,-0.265625
1.01953125,0.00390625,-0.265625
1.01953125,0.00390625,-0.265625
1.01953125,0.00390625,-0.265625
1.01953125,0.00390625,-0.265625
1.02734375,0.0,-0.2421875
1.02734375,0.0,-0.2421875
1.02734375,0.0,-0.2421875
1.02734375,0.0,-0.2421875
1.02734375,0.0,-0.2421875
1.02734375,0.0,-0.2421875
1.02734375,0.0,-0.2421875
1.02734375,0.0,-0.2421875
1.02734375,0.0,-0.2421875
1.02734375,0.0,-0.2421875
1.02734375,0.0,-0.2421875
1.02734375,0.0,-0.2421875
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,0.0,-0.24609375
1.03515625,0.0,-0.24609375
1.03515625,0.0,-0.24609375
1.03125,-0.00390625,-0.234375
1.03125,-0.00390625,-0.234375
1.03125,-0.00390625,-0.234375
1.03125,-0.00390625,-0.234375
1.03125,-0.00390625,-0.234375
1.03125,-0.00390625,-0.234375
1.03125,-0.00390625,-0.234375
1.03125,-0.00390625,-0.234375
1.03125,-0.00390625,-0.234375
1.03125,-0.00390625,-0.234375
1.03125,-0.00390625,-0.234375
1.03125,-0.00390625,-0.234375
1.03125,-0.00390625,-0.234375
1.03125,-0.00390625,-0.234375
1.03125,-0.00390625,-0.234375
1.03125,-0.00390625,-0.234375
1.03125,-0.00390625,-0.234375
1.03125,-0.00390625,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03515625,-0.01171875,-0.234375
1.03125,-0.0078125,-0.24609375
1.03125,-0.0078125,-0.24609375
1.03125,-0.0078125,-0.24609375
1.03125,-0.0078125,-0.24609375
1.03125,-0.0078125,-0.24609375
1.03125,-0.0078125,-0.24609375
1.02734375,-0.0078125,-0.234375
1.02734375,-0.0078125,-0.234375
1.02734375,-0.0078125,-0.234375
1.02734375,-0.0078125,-0.234375
1.02734375,-0.0078125,-0.234375
1.02734375,-0.0078125,-0.234375
