X,Y,Z
1.0859375,0.0,-0.1328125
1.0859375,0.0,-0.1328125
1.0859375,0.0,-0.1328125
1.0625,0.02734375,-0.39453125
1.0625,0.02734375,-0.39453125
1.0625,0.02734375,-0.39453125
1.0625,0.02734375,-0.39453125
1.0625,0.02734375,-0.39453125
1.0625,0.02734375,-0.39453125
1.0625,0.02734375,-0.39453125
1.0625,0.02734375,-0.39453125
1.0625,0.02734375,-0.39453125
1.0625,0.02734375,-0.39453125
1.0625,0.02734375,-0.39453125
1.0625,0.02734375,-0.39453125
1.0625,0.02734375,-0.39453125
1.0625,0.02734375,-0.39453125
1.0625,0.02734375,-0.39453125
1.0625,0.02734375,-0.39453125
1.0625,0.02734375,-0.39453125
1.0625,0.02734375,-0.39453125
1.0390625,-0.03515625,-0.12890625
1.0390625,-0.03515625,-0.12890625
1.0390625,-0.03515625,-0.12890625
0.96875,0.0,-0.11328125
0.96875,0.0,-0.11328125
0.96875,0.0,-0.11328125
0.96875,0.0,-0.11328125
0.96875,0.0,-0.11328125
0.96875,0.0,-0.11328125
0.96875,0.0,-0.11328125
0.96875,0.0,-0.11328125
0.96875,0.0,-0.11328125
0.96875,0.0,-0.11328125
0.96875,0.0,-0.11328125
0.96875,0.0,-0.11328125
0.96875,0.0,-0.11328125
0.96875,0.0,-0.11328125
0.96875,0.0,-0.11328125
0.96875,0.0,-0.11328125
0.96875,0.0,-0.11328125
1.04296875,-0.03125,0.09375
1.04296875,-0.03125,0.09375
1.04296875,-0.03125,0.09375
1.04296875,-0.03125,0.09375
1.04296875,-0.03125,0.09375
1.04296875,-0.03125,0.09375
1.04296875,-0.03125,0.09375
1.04296875,-0.03125,0.09375
1.04296875,-0.03125,0.09375
1.04296875,-0.03125,0.09375
1.04296875,-0.03125,0.09375
1.04296875,-0.03125,0.09375
1.03125,0.04296875,-0.54296875
1.03125,0.04296875,-0.54296875
1.03125,0.04296875,-0.54296875
1.03125,0.04296875,-0.54296875
1.03125,0.04296875,-0.54296875
1.03125,0.04296875,-0.54296875
1.03125,0.04296875,-0.54296875
1.03125,0.04296875,-0.54296875
1.03125,0.04296875,-0.54296875
1.0703125,-0.01953125,-0.4140625
1.0703125,-0.01953125,-0.4140625
1.0703125,-0.01953125,-0.4140625
1.0703125,-0.01953125,-0.4140625
1.0703125,-0.01953125,-0.4140625
1.0703125,-0.01953125,-0.4140625
1.0703125,-0.01953125,-0.4140625
1.0703125,-0.01953125,-0.4140625
1.0703125,-0.01953125,-0.4140625
1.0703125,-0.01953125,-0.4140625
1.0703125,-0.01953125,-0.4140625
1.0703125,-0.01953125,-0.4140625
1.0703125,-0.01953125,-0.4140625
1.0703125,-0.01953125,-0.4140625
1.0703125,-0.01953125,-0.4140625
1.0703125,-0.01953125,-0.4140625
1.0703125,-0.01953125,-0.4140625
1.0078125,0.01171875,-0.45703125
1.0078125,0.01171875,-0.45703125
1.0078125,0.01171875,-0.45703125
1.0078125,0.01171875,-0.45703125
1.0078125,0.01171875,-0.45703125
1.0078125,0.01171875,-0.45703125
1.03125,-0.04296875,-0.1171875
1.03125,-0.04296875,-0.1171875
1.03125,-0.04296875,-0.1171875
1.03125,-0.04296875,-0.1171875
1.03125,-0.04296875,-0.1171875
1.03125,-0.04296875,-0.1171875
1.03125,-0.04296875,-0.1171875
1.03125,-0.04296875,-0.1171875
1.03125,-0.04296875,-0.1171875
1.03125,-0.04296875,-0.1171875
1.03125,-0.04296875,-0.1171875
1.03125,-0.04296875,-0.1171875
1.03125,-0.04296875,-0.1171875
1.03125,-0.04296875,-0.1171875
1.03125,-0.04296875,-0.1171875
0.98046875,-0.01171875,0.09375
0.98046875,-0.01171875,0.09375
0.98046875,-0.01171875,0.09375
0.98046875,-0.01171875,0.09375
0.98046875,-0.01171875,0.09375
0.98046875,-0.01171875,0.09375
0.98046875,-0.01171875,0.09375
0.98046875,-0.01171875,0.09375
0.98046875,-0.01171875,0.09375
0.98046875,-0.01171875,0.09375
0.98046875,-0.01171875,0.09375
0.98046875,-0.01171875,0.09375
0.98046875,-0.01171875,0.09375
0.98046875,-0.01171875,0.09375
0.98046875,-0.01171875,0.09375
0.98046875,-0.01171875,0.09375
0.98046875,-0.01171875,0.09375
1.046875,0.04296875,-0.453125
1.046875,0.04296875,-0.453125
1.046875,0.04296875,-0.453125
1.046875,0.04296875,-0.453125
1.078125,-0.01171875,-0.421875
1.078125,-0.01171875,-0.421875
1.078125,-0.01171875,-0.421875
1.078125,-0.01171875,-0.421875
1.078125,-0.01171875,-0.421875
1.078125,-0.01171875,-0.421875
1.078125,-0.01171875,-0.421875
1.078125,-0.01171875,-0.421875
1.078125,-0.01171875,-0.421875
1.078125,-0.01171875,-0.421875
1.078125,-0.01171875,-0.421875
1.078125,-0.01171875,-0.421875
1.078125,-0.01171875,-0.421875
1.078125,-0.01171875,-0.421875
1.078125,-0.01171875,-0.421875
1.078125,-0.01171875,-0.421875
