X,Y,Z
1.046875,0.02734375,-0.12890625
1.046875,0.02734375,-0.12890625
1.046875,0.02734375,-0.12890625
1.046875,0.02734375,-0.12890625
1.046875,0.02734375,-0.12890625
1.046875,0.02734375,-0.12890625
1.046875,0.02734375,-0.12890625
1.046875,0.02734375,-0.12890625
1.046875,0.02734375,-0.12890625
1.046875,0.02734375,-0.12890625
1.046875,0.02734375,-0.12890625
0.96875,-0.0390625,-0.56640625
0.96875,-0.0390625,-0.56640625
0.96875,-0.0390625,-0.56640625
0.96875,-0.0390625,-0.56640625
0.96875,-0.0390625,-0.56640625
0.96875,-0.0390625,-0.56640625
0.96875,-0.0390625,-0.56640625
0.96875,-0.0390625,-0.56640625
0.96875,-0.0390625,-0.56640625
0.96875,-0.0390625,-0.56640625
0.96875,-0.0390625,-0.56640625
0.96875,-0.0390625,-0.56640625
0.96875,-0.0390625,-0.56640625
0.96875,-0.0390625,-0.56640625
0.96875,-0.0390625,-0.56640625
0.96875,-0.0390625,-0.56640625
0.96875,-0.0390625,-0.56640625
1.09375,-0.046875,-0.6640625
1.09375,-0.046875,-0.6640625
1.09375,-0.046875,-0.6640625
1.09375,-0.046875,-0.6640625
0.984375,-0.02734375,0.46875
0.984375,-0.02734375,0.46875
0.984375,-0.02734375,0.46875
0.984375,-0.02734375,0.46875
0.984375,-0.02734375,0.46875
0.984375,-0.02734375,0.46875
0.984375,-0.02734375,0.46875
0.984375,-0.02734375,0.46875
0.984375,-0.02734375,0.46875
0.984375,-0.02734375,0.46875
0.984375,-0.02734375,0.46875
0.984375,-0.02734375,0.46875
0.984375,-0.02734375,0.46875
0.984375,-0.02734375,0.46875
0.984375,-0.02734375,0.46875
0.984375,-0.02734375,0.46875
0.984375,-0.02734375,0.46875
1.03125,0.00390625,0.375
1.03125,0.00390625,0.375
1.03125,0.00390625,0.375
1.03125,0.00390625,0.375
1.03125,0.00390625,0.375
1.03125,0.00390625,0.375
1.03125,0.00390625,0.375
1.03125,0.00390625,0.375
1.03125,0.00390625,0.375
1.03125,0.00390625,0.375
1.03125,0.00390625,0.375
1.03125,0.00390625,0.375
1.03125,0.00390625,0.375
1.03125,0.00390625,0.375
1.03125,0.00390625,0.375
1.06640625,-0.01953125,-0.71484375
1.06640625,-0.01953125,-0.71484375
1.06640625,-0.01953125,-0.71484375
1.06640625,-0.01953125,-0.71484375
1.06640625,-0.01953125,-0.71484375
1.06640625,-0.01953125,-0.71484375
1.0546875,0.0078125,-0.9296875
1.0546875,0.0078125,-0.9296875
1.0546875,0.0078125,-0.9296875
1.0546875,0.0078125,-0.9296875
1.0546875,0.0078125,-0.9296875
1.0546875,0.0078125,-0.9296875
1.0546875,0.0078125,-0.9296875
1.0546875,0.0078125,-0.9296875
1.0546875,0.0078125,-0.9296875
1.0546875,0.0078125,-0.9296875
1.0546875,0.0078125,-0.9296875
1.0546875,0.0078125,-0.9296875
1.0546875,0.0078125,-0.9296875
1.0546875,0.0078125,-0.9296875
1.0546875,0.0078125,-0.9296875
1.0546875,0.0078125,-0.9296875
1.0546875,0.0078125,-0.9296875
1.046875,-0.01171875,-0.33203125
1.046875,-0.01171875,-0.33203125
1.046875,-0.01171875,-0.33203125
1.046875,-0.01171875,-0.33203125
1.046875,-0.01171875,-0.33203125
1.046875,-0.01171875,-0.33203125
1.046875,-0.01171875,-0.33203125
1.046875,-0.01171875,-0.33203125
1.046875,-0.01171875,-0.33203125
1.0,-0.01953125,-0.0703125
1.0,-0.01953125,-0.0703125
1.0,-0.01953125,-0.0703125
1.0,-0.01953125,-0.0703125
1.0,-0.01953125,-0.0703125
1.0,-0.01953125,-0.0703125
1.0,-0.01953125,-0.0703125
1.0,-0.01953125,-0.0703125
1.0,-0.01953125,-0.0703125
1.0,-0.01953125,-0.0703125
1.0,-0.01953125,-0.0703125
1.0,-0.01953125,-0.0703125
1.0625,-0.02734375,-0.3046875
1.0625,-0.02734375,-0.3046875
1.0625,-0.02734375,-0.3046875
1.0625,-0.02734375,-0.3046875
1.0625,-0.02734375,-0.3046875
1.0625,-0.02734375,-0.3046875
1.0625,-0.02734375,-0.3046875
1.0625,-0.02734375,-0.3046875
1.0625,-0.02734375,-0.3046875
1.0625,-0.02734375,-0.3046875
1.0625,-0.02734375,-0.3046875
1.0625,-0.02734375,-0.3046875
1.0625,-0.02734375,-0.3046875
1.0625,-0.02734375,-0.3046875
1.0625,-0.02734375,-0.3046875
1.0625,-0.02734375,-0.3046875
1.0625,-0.02734375,-0.3046875
1.03125,0.015625,-0.74609375
1.03125,0.015625,-0.74609375
1.03125,0.015625,-0.74609375
0.98046875,0.01171875,-0.1171875
1.0234375,-0.01953125,0.12890625
1.0234375,-0.01953125,0.12890625
1.0234375,-0.01953125,0.12890625
1.0234375,-0.01953125,0.12890625
1.0234375,-0.01953125,0.12890625
1.0234375,-0.01953125,0.12890625
1.0234375,-0.01953125,0.12890625
1.0234375,-0.01953125,0.12890625
1.0234375,-0.01953125,0.12890625
1.0234375,-0.01953125,0.12890625
1.0234375,-0.01953125,0.12890625
1.0234375,-0.01953125,0.12890625
1.0234375,-0.01953125,0.12890625
1.0234375,-0.01953125,0.12890625
1.0234375,-0.01953125,0.12890625
1.0234375,-0.01953125,0.12890625
1.0234375,-0.01953125,0.12890625
0.96875,0.0625,0.4609375
0.96875,0.0625,0.4609375
0.96875,0.0625,0.4609375
0.96875,0.0625,0.4609375
0.96875,0.0625,0.4609375
0.96875,0.0625,0.4609375
0.96875,0.0625,0.4609375
0.96875,0.0625,0.4609375
0.96875,0.0625,0.4609375
0.96875,0.0625,0.4609375
0.96875,0.0625,0.4609375
0.96875,0.0625,0.4609375
0.96875,0.0625,0.4609375
0.96875,0.0625,0.4609375
1.05078125,-0.015625,-0.8671875
1.05078125,-0.015625,-0.8671875
1.05078125,-0.015625,-0.8671875
1.05078125,-0.015625,-0.8671875
1.05078125,-0.015625,-0.8671875
1.05078125,-0.015625,-0.8671875
1.05078125,-0.015625,-0.8671875
1.04296875,-0.05078125,-0.6953125
1.04296875,-0.05078125,-0.6953125
1.04296875,-0.05078125,-0.6953125
1.04296875,-0.05078125,-0.6953125
1.04296875,-0.05078125,-0.6953125
1.04296875,-0.05078125,-0.6953125
1.04296875,-0.05078125,-0.6953125
1.04296875,-0.05078125,-0.6953125
1.04296875,-0.05078125,-0.6953125
1.04296875,-0.05078125,-0.6953125
1.04296875,-0.05078125,-0.6953125
1.04296875,-0.05078125,-0.6953125
1.04296875,-0.05078125,-0.6953125
1.04296875,-0.05078125,-0.6953125
1.04296875,-0.05078125,-0.6953125
1.04296875,-0.05078125,-0.6953125
1.04296875,-0.05078125,-0.6953125
1.01953125,0.015625,-0.83984375
1.01953125,0.015625,-0.83984375
1.01953125,0.015625,-0.83984375
1.01953125,0.015625,-0.83984375
1.01953125,0.015625,-0.83984375
1.01953125,0.015625,-0.83984375
1.01953125,0.015625,-0.83984375
1.01953125,0.015625,-0.83984375
1.05859375,-0.0625,0.37890625
1.05859375,-0.0625,0.37890625
1.05859375,-0.0625,0.37890625
1.05859375,-0.0625,0.37890625
1.05859375,-0.0625,0.37890625
1.05859375,-0.0625,0.37890625
1.05859375,-0.0625,0.37890625
1.05859375,-0.0625,0.37890625
1.05859375,-0.0625,0.37890625
1.05859375,-0.0625,0.37890625
1.05859375,-0.0625,0.37890625
1.05859375,-0.0625,0.37890625
